Sequence_ID	Progeny_Cell_ID
16_4_Lung_3_1436	16_4_Lung_2_4
16_4_Lung_3_1437	16_4_Lung_2_4
16_4_Lung_3_1438	16_4_Lung_2_4
16_4_Lung_3_1439	16_4_Lung_2_4
16_4_Lung_3_1440	16_4_Lung_2_4
16_4_Lung_3_1441	16_4_Lung_2_4
16_4_Lung_3_1442	16_4_Lung_2_4
16_4_Lung_3_1443	16_4_Lung_2_4
16_4_Lung_3_1444	16_4_Lung_2_4
16_4_Lung_3_1445	16_4_Lung_2_4
16_4_Lung_3_1446	16_4_Lung_2_4
16_4_Lung_3_1447	16_4_Lung_2_4
16_4_Lung_3_1448	16_4_Lung_2_4
16_4_Lung_3_1449	16_4_Lung_2_4
16_4_Lung_3_1450	16_4_Lung_2_4
16_4_Lung_3_1451	16_4_Lung_2_4
16_4_Lung_3_1452	16_4_Lung_2_4
16_4_Lung_3_1453	16_4_Lung_2_4
16_4_Lung_3_1454	16_4_Lung_2_4
16_4_Lung_3_1455	16_4_Lung_2_4
16_4_Lung_3_1456	16_4_Lung_2_4
16_4_Lung_3_1457	16_4_Lung_2_4
16_4_Lung_3_1458	16_4_Lung_2_4
16_4_Lung_3_1459	16_4_Lung_2_4
16_4_Lung_3_1460	16_4_Lung_2_4
16_4_Lung_3_1461	16_4_Lung_2_4
16_4_Lung_3_1462	16_4_Lung_2_4
16_4_Lung_3_1463	16_4_Lung_2_4
16_4_Lung_3_1464	16_4_Lung_2_4
16_4_Lung_3_1465	16_4_Lung_2_4
16_4_Lung_3_1466	16_4_Lung_2_4
16_4_Lung_3_1467	16_4_Lung_2_4
16_4_Lung_3_1468	16_4_Lung_2_4
16_4_Lung_3_1469	16_4_Lung_2_4
16_4_Lung_3_1470	16_4_Lung_2_4
16_4_Lung_3_1471	16_4_Lung_2_4
16_4_Lung_3_1472	16_4_Lung_2_4
16_4_Lung_3_1473	16_4_Lung_2_4
16_4_Lung_3_1474	16_4_Lung_2_4
16_4_Lung_3_1475	16_4_Lung_2_4
16_4_Lung_3_1476	16_4_Lung_2_4
16_4_Lung_3_1477	16_4_Lung_2_4
16_4_Lung_3_1478	16_4_Lung_2_4
16_4_Lung_3_1479	16_4_Lung_2_4
16_4_Lung_3_1480	16_4_Lung_2_4
16_4_Lung_3_1481	16_4_Lung_2_4
16_4_Lung_3_1482	16_4_Lung_2_4
16_4_Lung_3_1483	16_4_Lung_2_4
16_4_Lung_3_1484	16_4_Lung_2_4
16_4_Lung_3_1485	16_4_Lung_2_4
16_4_Lung_3_1486	16_4_Lung_2_4
16_4_Lung_3_1487	16_4_Lung_2_4
16_4_Lung_3_1488	16_4_Lung_2_4
16_4_Lung_3_1489	16_4_Lung_2_4
16_4_Lung_3_1490	16_4_Lung_2_4
16_4_Lung_3_1491	16_4_Lung_2_4
16_4_Lung_3_1492	16_4_Lung_2_4
16_4_Lung_3_1493	16_4_Lung_2_4
16_4_Lung_3_1494	16_4_Lung_2_4
16_4_Lung_3_1495	16_4_Lung_2_4
16_4_Lung_3_1496	16_4_Lung_2_4
16_4_Lung_3_1497	16_4_Lung_2_4
16_4_Lung_3_1498	16_4_Lung_2_4
16_4_Lung_3_1499	16_4_Lung_2_4
16_4_Lung_3_1500	16_4_Lung_2_4
16_4_Lung_3_1501	16_4_Lung_2_4
16_4_Lung_3_1502	16_4_Lung_2_4
16_4_Lung_3_1503	16_4_Lung_2_4
16_4_Lung_3_1504	16_4_Lung_2_4
16_4_Lung_3_1505	16_4_Lung_2_4
16_4_Lung_3_1506	16_4_Lung_2_4
16_4_Lung_3_1507	16_4_Lung_2_4
16_4_Lung_3_1508	16_4_Lung_2_4
16_4_Lung_3_1509	16_4_Lung_2_4
16_4_Lung_3_1510	16_4_Lung_2_4
16_4_Lung_3_1511	16_4_Lung_2_4
16_4_Lung_3_1512	16_4_Lung_2_4
16_4_Lung_3_1513	16_4_Lung_2_4
16_4_Lung_3_1514	16_4_Lung_2_4
16_4_Lung_3_1515	16_4_Lung_2_4
16_4_Lung_3_1516	16_4_Lung_2_4
16_4_Lung_3_1517	16_4_Lung_2_4
16_4_Lung_3_1518	16_4_Lung_2_4
16_4_Lung_3_1519	16_4_Lung_2_4
16_4_Lung_3_1520	16_4_Lung_2_4
16_4_Lung_3_1521	16_4_Lung_2_4
16_4_Lung_3_1522	16_4_Lung_2_4
16_4_Lung_3_1523	16_4_Lung_2_4
16_4_Lung_3_1524	16_4_Lung_2_4
16_4_Lung_3_1525	16_4_Lung_2_4
16_4_Lung_3_1526	16_4_Lung_2_4
16_4_Lung_3_1527	16_4_Lung_2_4
16_4_Lung_3_1528	16_4_Lung_2_4
16_4_Lung_3_1529	16_4_Lung_2_4
16_4_Lung_3_1530	16_4_Lung_2_4
16_4_Lung_3_1531	16_4_Lung_2_4
16_4_Lung_3_1532	16_4_Lung_2_4
16_4_Lung_3_1533	16_4_Lung_2_4
16_4_Lung_3_1534	16_4_Lung_2_4
16_4_Lung_3_1535	16_4_Lung_2_4
16_4_Lung_3_1536	16_4_Lung_2_4
16_4_Lung_3_1537	16_4_Lung_2_4
16_4_Lung_3_1538	16_4_Lung_2_4
16_4_Lung_3_1539	16_4_Lung_2_4
16_4_Lung_3_1540	16_4_Lung_2_4
16_4_Lung_3_1541	16_4_Lung_2_4
16_4_Lung_3_1542	16_4_Lung_2_4
16_4_Lung_3_1543	16_4_Lung_2_4
16_4_Lung_3_1544	16_4_Lung_2_4
16_4_Lung_3_1545	16_4_Lung_2_4
16_4_Lung_3_1546	16_4_Lung_2_4
16_4_Lung_3_1547	16_4_Lung_2_4
16_4_Lung_3_1548	16_4_Lung_2_4
16_4_Lung_3_1549	16_4_Lung_2_4
16_4_Lung_3_1550	16_4_Lung_2_4
16_4_Lung_3_1551	16_4_Lung_2_4
16_4_Lung_3_1552	16_4_Lung_2_4
16_4_Lung_3_1553	16_4_Lung_2_4
16_4_Lung_3_1554	16_4_Lung_2_4
16_4_Lung_3_1555	16_4_Lung_2_4
16_4_Lung_3_1556	16_4_Lung_2_4
16_4_Lung_3_1557	16_4_Lung_2_4
16_4_Lung_3_1558	16_4_Lung_2_4
16_4_Lung_3_1559	16_4_Lung_2_4
16_4_Lung_3_1560	16_4_Lung_2_4
16_4_Lung_3_1561	16_4_Lung_2_4
16_4_Lung_3_1562	16_4_Lung_2_4
16_4_Lung_3_1563	16_4_Lung_2_4
16_4_Lung_3_1564	16_4_Lung_2_4
16_4_Lung_3_1565	16_4_Lung_2_4
16_4_Lung_3_1566	16_4_Lung_2_4
16_4_Lung_3_1567	16_4_Lung_2_4
16_4_Lung_3_1568	16_4_Lung_2_4
16_4_Lung_3_1569	16_4_Lung_2_4
16_4_Lung_3_1570	16_4_Lung_2_4
16_4_Lung_3_1571	16_4_Lung_2_4
16_4_Lung_3_1572	16_4_Lung_2_4
16_4_Lung_3_1573	16_4_Lung_2_4
16_4_Lung_3_1574	16_4_Lung_2_4
16_4_Lung_3_1575	16_4_Lung_2_4
16_4_Lung_3_1576	16_4_Lung_2_4
16_4_Lung_3_1577	16_4_Lung_2_4
16_4_Lung_3_1578	16_4_Lung_2_4
16_4_Lung_3_1579	16_4_Lung_2_4
16_4_Lung_3_1580	16_4_Lung_2_4
16_4_Lung_3_1581	16_4_Lung_2_4
16_4_Lung_3_1582	16_4_Lung_2_4
16_4_Lung_3_1583	16_4_Lung_2_4
16_4_Lung_3_1584	16_4_Lung_2_4
16_4_Lung_3_1585	16_4_Lung_2_4
16_4_Lung_3_1586	16_4_Lung_2_4
16_4_Lung_3_1587	16_4_Lung_2_4
16_4_Lung_3_1588	16_4_Lung_2_4
16_4_Lung_3_1589	16_4_Lung_2_4
16_4_Lung_3_1590	16_4_Lung_2_4
16_4_Lung_3_1591	16_4_Lung_2_4
16_4_Lung_3_1592	16_4_Lung_2_4
16_4_Lung_3_1593	16_4_Lung_2_4
16_4_Lung_3_1594	16_4_Lung_2_4
16_4_Lung_3_1595	16_4_Lung_2_4
16_4_Lung_3_1596	16_4_Lung_2_4
16_4_Lung_3_1597	16_4_Lung_2_4
16_4_Lung_3_1598	16_4_Lung_2_4
16_4_Lung_3_1599	16_4_Lung_2_4
16_4_Lung_3_1600	16_4_Lung_2_4
16_4_Lung_3_1601	16_4_Lung_2_4
16_4_Lung_3_1602	16_4_Lung_2_4
16_4_Lung_3_1603	16_4_Lung_2_4
16_4_Lung_3_1604	16_4_Lung_2_4
16_4_Lung_3_1605	16_4_Lung_2_4
16_4_Lung_3_1606	16_4_Lung_2_4
16_4_Lung_3_1607	16_4_Lung_2_4
16_4_Lung_3_1608	16_4_Lung_2_4
16_4_Lung_3_1609	16_4_Lung_2_4
16_4_Lung_3_1610	16_4_Lung_2_4
16_4_Lung_3_1611	16_4_Lung_2_4
16_4_Lung_3_1612	16_4_Lung_2_4
16_4_Lung_3_1613	16_4_Lung_2_4
16_4_Lung_3_1614	16_4_Lung_2_4
16_4_Lung_3_1615	16_4_Lung_2_4
16_4_Lung_3_1616	16_4_Lung_2_4
16_4_Lung_3_1617	16_4_Lung_2_4
16_4_Lung_3_1618	16_4_Lung_2_4
16_4_Lung_3_1619	16_4_Lung_2_4
16_4_Lung_3_1620	16_4_Lung_2_4
16_4_Lung_3_1621	16_4_Lung_2_4
16_4_Lung_3_1622	16_4_Lung_2_4
16_4_Lung_3_1623	16_4_Lung_2_4
16_4_Lung_3_1624	16_4_Lung_2_4
16_4_Lung_3_1625	16_4_Lung_2_4
16_4_Lung_3_1626	16_4_Lung_2_4
16_4_Lung_3_1627	16_4_Lung_2_4
16_4_Lung_3_1628	16_4_Lung_2_4
16_4_Lung_3_1629	16_4_Lung_2_4
16_4_Lung_3_1630	16_4_Lung_2_4
16_4_Lung_3_1631	16_4_Lung_2_4
16_4_Lung_3_1632	16_4_Lung_2_4
16_4_Lung_3_1633	16_4_Lung_2_4
16_4_Lung_3_1634	16_4_Lung_2_4
16_4_Lung_3_1635	16_4_Lung_2_4
16_4_Lung_3_1636	16_4_Lung_2_4
16_4_Lung_3_1637	16_4_Lung_2_4
16_4_Lung_3_1638	16_4_Lung_2_4
16_4_Lung_3_1639	16_4_Lung_2_4
16_4_Lung_3_1640	16_4_Lung_2_4
16_4_Lung_3_1641	16_4_Lung_2_4
16_4_Lung_3_1642	16_4_Lung_2_4
16_4_Lung_3_1643	16_4_Lung_2_4
16_4_Lung_3_1644	16_4_Lung_2_4
16_4_Lung_3_1645	16_4_Lung_2_4
16_4_Lung_3_1646	16_4_Lung_2_4
16_4_Lung_3_1647	16_4_Lung_2_4
16_4_Lung_3_1648	16_4_Lung_2_4
16_4_Lung_3_1649	16_4_Lung_2_4
16_4_Lung_3_1650	16_4_Lung_2_4
16_4_Lung_3_1651	16_4_Lung_2_4
16_4_Lung_3_1652	16_4_Lung_2_4
16_4_Lung_3_1653	16_4_Lung_2_4
16_4_Lung_3_1654	16_4_Lung_2_4
16_4_Lung_3_1655	16_4_Lung_2_4
16_4_Lung_3_1656	16_4_Lung_2_4
16_4_Lung_3_1657	16_4_Lung_2_4
16_4_Lung_3_1658	16_4_Lung_2_4
16_4_Lung_3_1659	16_4_Lung_2_4
16_4_Lung_3_1660	16_4_Lung_2_4
16_4_Lung_3_1661	16_4_Lung_2_4
16_4_Lung_3_1662	16_4_Lung_2_4
16_4_Lung_3_1663	16_4_Lung_2_4
16_4_Lung_3_1664	16_4_Lung_2_4
16_4_Lung_3_1665	16_4_Lung_2_4
16_4_Lung_3_1666	16_4_Lung_2_4
16_4_Lung_3_1667	16_4_Lung_2_4
16_4_Lung_3_1668	16_4_Lung_2_4
16_4_Lung_3_1669	16_4_Lung_2_4
16_4_Lung_3_1670	16_4_Lung_2_4
16_4_Lung_3_1671	16_4_Lung_2_4
16_4_Lung_3_1672	16_4_Lung_2_4
16_4_Lung_3_1673	16_4_Lung_2_4
16_4_Lung_3_1674	16_4_Lung_2_4
16_4_Lung_3_1675	16_4_Lung_2_4
16_4_Lung_3_1676	16_4_Lung_2_4
16_4_Lung_3_1677	16_4_Lung_2_4
16_4_Lung_3_1678	16_4_Lung_2_4
16_4_Lung_3_1679	16_4_Lung_2_4
16_4_Lung_3_1680	16_4_Lung_2_4
16_4_Lung_3_1681	16_4_Lung_2_4
16_4_Lung_3_1682	16_4_Lung_2_4
16_4_Lung_3_1683	16_4_Lung_2_4
16_4_Lung_3_1684	16_4_Lung_2_4
16_4_Lung_3_1685	16_4_Lung_2_4
16_4_Lung_3_1686	16_4_Lung_2_4
16_4_Lung_3_1687	16_4_Lung_2_4
16_4_Lung_3_1688	16_4_Lung_2_4
16_4_Lung_3_1689	16_4_Lung_2_4
16_4_Lung_3_1690	16_4_Lung_2_4
16_4_Lung_3_1691	16_4_Lung_2_4
16_4_Lung_3_1692	16_4_Lung_2_4
16_4_Lung_3_1693	16_4_Lung_2_4
16_4_Lung_3_1694	16_4_Lung_2_4
16_4_Lung_3_1695	16_4_Lung_2_4
16_4_Lung_3_1696	16_4_Lung_2_4
16_4_Lung_3_1697	16_4_Lung_2_4
16_4_Lung_3_1698	16_4_Lung_2_4
16_4_Lung_3_1699	16_4_Lung_2_4
16_4_Lung_3_1700	16_4_Lung_2_4
16_4_Lung_3_1701	16_4_Lung_2_4
16_4_Lung_3_1702	16_4_Lung_2_4
16_4_Lung_3_1703	16_4_Lung_2_4
16_4_Lung_3_1704	16_4_Lung_2_4
16_4_Lung_3_1705	16_4_Lung_2_4
16_4_Lung_3_1706	16_4_Lung_2_4
16_4_Lung_3_1707	16_4_Lung_2_4
16_4_Lung_3_1708	16_4_Lung_2_4
16_4_Lung_3_1709	16_4_Lung_2_4
16_4_Lung_3_1710	16_4_Lung_2_4
16_4_Lung_3_1711	16_4_Lung_2_4
16_4_Lung_3_1712	16_4_Lung_2_4
16_4_Lung_3_1713	16_4_Lung_2_4
16_4_Lung_3_1714	16_4_Lung_2_4
16_4_Lung_3_1715	16_4_Lung_2_4
16_4_Lung_3_1716	16_4_Lung_2_4
16_4_Lung_3_1717	16_4_Lung_2_4
16_4_Lung_3_1718	16_4_Lung_2_4
16_4_Lung_3_1719	16_4_Lung_2_4
16_4_Lung_3_1720	16_4_Lung_2_4
16_4_Lung_3_1721	16_4_Lung_2_4
16_4_Lung_3_1722	16_4_Lung_2_4
16_4_Lung_3_1723	16_4_Lung_2_4
16_4_Lung_3_1724	16_4_Lung_2_4
16_4_Lung_3_1725	16_4_Lung_2_5
16_4_Lung_3_1726	16_4_Lung_2_5
16_4_Lung_3_1727	16_4_Lung_2_5
16_4_Lung_3_1728	16_4_Lung_2_6
16_4_Lung_3_1729	16_4_Lung_2_6
16_4_Lung_3_1730	16_4_Lung_2_6
16_4_Lung_3_1731	16_4_Lung_2_6
16_4_Lung_3_1732	16_4_Lung_2_6
16_4_Lung_3_1733	16_4_Lung_2_6
16_4_Lung_3_1734	16_4_Lung_2_6
16_4_Lung_3_1735	16_4_Lung_2_6
16_4_Lung_3_1736	16_4_Lung_2_6
16_4_Lung_3_1737	16_4_Lung_2_6
16_4_Lung_3_1738	16_4_Lung_2_6
16_4_Lung_3_1739	16_4_Lung_2_6
16_4_Lung_3_1740	16_4_Lung_2_6
16_4_Lung_3_1741	16_4_Lung_2_6
16_4_Lung_3_1742	16_4_Lung_2_6
16_4_Lung_3_1743	16_4_Lung_2_6
16_4_Lung_3_1744	16_4_Lung_2_6
16_4_Lung_3_1745	16_4_Lung_2_6
16_4_Lung_3_1746	16_4_Lung_2_6
16_4_Lung_3_1747	16_4_Lung_2_6
16_4_Lung_3_1748	16_4_Lung_2_6
16_4_Lung_3_1749	16_4_Lung_2_6
16_4_Lung_3_1750	16_4_Lung_2_6
16_4_Lung_3_1751	16_4_Lung_2_6
16_4_Lung_3_1752	16_4_Lung_2_6
16_4_Lung_3_1753	16_4_Lung_2_6
16_4_Lung_3_1754	16_4_Lung_2_6
16_4_Lung_3_1755	16_4_Lung_2_6
16_4_Lung_3_1756	16_4_Lung_2_6
16_4_Lung_3_1757	16_4_Lung_2_6
16_4_Lung_3_1758	16_4_Lung_2_6
16_4_Lung_3_1759	16_4_Lung_2_6
16_4_Lung_3_1760	16_4_Lung_2_6
16_4_Lung_3_1761	16_4_Lung_2_6
16_4_Lung_3_1762	16_4_Lung_2_6
16_4_Lung_3_1763	16_4_Lung_2_6
16_4_Lung_3_1764	16_4_Lung_2_6
16_4_Lung_3_1765	16_4_Lung_2_6
16_4_Lung_3_1766	16_4_Lung_2_6
16_4_Lung_3_1767	16_4_Lung_2_6
16_4_Lung_3_1768	16_4_Lung_2_6
16_4_Lung_3_1769	16_4_Lung_2_6
16_4_Lung_3_1770	16_4_Lung_2_6
16_4_Lung_3_1771	16_4_Lung_2_6
16_4_Lung_3_1772	16_4_Lung_2_6
16_4_Lung_3_1773	16_4_Lung_2_6
16_4_Lung_3_1774	16_4_Lung_2_6
16_4_Lung_3_1775	16_4_Lung_2_6
16_4_Lung_3_1776	16_4_Lung_2_6
16_4_Lung_3_1777	16_4_Lung_2_6
16_4_Lung_3_1778	16_4_Lung_2_6
16_4_Lung_3_1779	16_4_Lung_2_6
16_4_Lung_3_1780	16_4_Lung_2_6
16_4_Lung_3_1781	16_4_Lung_2_6
16_4_Lung_3_1782	16_4_Lung_2_6
16_4_Lung_3_1783	16_4_Lung_2_6
16_4_Lung_3_1784	16_4_Lung_2_6
16_4_Lung_3_1785	16_4_Lung_2_6
16_4_Lung_3_1786	16_4_Lung_2_6
16_4_Lung_3_1787	16_4_Lung_2_6
16_4_Lung_3_1788	16_4_Lung_2_6
16_4_Lung_3_1789	16_4_Lung_2_6
16_4_Lung_3_1790	16_4_Lung_2_6
16_4_Lung_3_1791	16_4_Lung_2_6
16_4_Lung_3_1792	16_4_Lung_2_6
16_4_Lung_3_1793	16_4_Lung_2_6
16_4_Lung_3_1794	16_4_Lung_2_6
16_4_Lung_3_1795	16_4_Lung_2_6
16_4_Lung_3_1796	16_4_Lung_2_6
16_4_Lung_3_1797	16_4_Lung_2_6
16_4_Lung_3_1798	16_4_Lung_2_6
16_4_Lung_3_1799	16_4_Lung_2_6
16_4_Lung_3_1800	16_4_Lung_2_6
16_4_Lung_3_1801	16_4_Lung_2_6
16_4_Lung_3_1802	16_4_Lung_2_6
16_4_Lung_3_1803	16_4_Lung_2_6
16_4_Lung_3_1804	16_4_Lung_2_6
16_4_Lung_3_1805	16_4_Lung_2_6
16_4_Lung_3_1806	16_4_Lung_2_6
16_4_Lung_3_1807	16_4_Lung_2_6
16_4_Lung_3_1808	16_4_Lung_2_6
16_4_Lung_3_1809	16_4_Lung_2_6
16_4_Lung_3_1810	16_4_Lung_2_6
16_4_Lung_3_1811	16_4_Lung_2_6
16_4_Lung_3_1812	16_4_Lung_2_6
16_4_Lung_3_1813	16_4_Lung_2_6
16_4_Lung_3_1814	16_4_Lung_2_6
16_4_Lung_3_1815	16_4_Lung_2_6
16_4_Lung_3_1816	16_4_Lung_2_6
16_4_Lung_3_1817	16_4_Lung_2_6
16_4_Lung_3_1818	16_4_Lung_2_6
16_4_Lung_3_1819	16_4_Lung_2_6
16_4_Lung_3_1820	16_4_Lung_2_6
16_4_Lung_3_1821	16_4_Lung_2_6
16_4_Lung_3_1822	16_4_Lung_2_6
16_4_Lung_3_1823	16_4_Lung_2_6
16_4_Lung_3_1824	16_4_Lung_2_6
16_4_Lung_3_1825	16_4_Lung_2_6
16_4_Lung_3_1826	16_4_Lung_2_6
16_4_Lung_3_1827	16_4_Lung_2_6
16_4_Lung_3_1828	16_4_Lung_2_6
16_4_Lung_3_1829	16_4_Lung_2_6
16_4_Lung_3_1830	16_4_Lung_2_6
16_4_Lung_3_1831	16_4_Lung_2_6
16_4_Lung_3_1832	16_4_Lung_2_6
16_4_Lung_3_1833	16_4_Lung_2_6
16_4_Lung_3_1834	16_4_Lung_2_6
16_4_Lung_3_1835	16_4_Lung_2_6
16_4_Lung_3_1836	16_4_Lung_2_6
16_4_Lung_3_1837	16_4_Lung_2_6
16_4_Lung_3_1838	16_4_Lung_2_6
16_4_Lung_3_1839	16_4_Lung_2_6
16_4_Lung_3_1840	16_4_Lung_2_6
16_4_Lung_3_1841	16_4_Lung_2_6
16_4_Lung_3_1842	16_4_Lung_2_6
16_4_Lung_3_1843	16_4_Lung_2_6
16_4_Lung_3_1844	16_4_Lung_2_6
16_4_Lung_3_1845	16_4_Lung_2_6
16_4_Lung_3_1846	16_4_Lung_2_6
16_4_Lung_3_1847	16_4_Lung_2_6
16_4_Lung_3_1848	16_4_Lung_2_6
16_4_Lung_3_1849	16_4_Lung_2_6
16_4_Lung_3_1850	16_4_Lung_2_6
16_4_Lung_3_1851	16_4_Lung_2_6
16_4_Lung_3_1852	16_4_Lung_2_6
16_4_Lung_3_1853	16_4_Lung_2_6
16_4_Lung_3_1854	16_4_Lung_2_6
16_4_Lung_3_1855	16_4_Lung_2_6
16_4_Lung_3_1856	16_4_Lung_2_6
16_4_Lung_3_1857	16_4_Lung_2_6
16_4_Lung_3_1858	16_4_Lung_2_6
16_4_Lung_3_1859	16_4_Lung_2_6
16_4_Lung_3_1860	16_4_Lung_2_6
16_4_Lung_3_1861	16_4_Lung_2_6
16_4_Lung_3_1862	16_4_Lung_2_6
16_4_Lung_3_1863	16_4_Lung_2_6
16_4_Lung_3_1864	16_4_Lung_2_6
16_4_Lung_3_1865	16_4_Lung_2_6
16_4_Lung_3_1866	16_4_Lung_2_6
16_4_Lung_3_1867	16_4_Lung_2_6
16_4_Lung_3_1868	16_4_Lung_2_6
16_4_Lung_3_1869	16_4_Lung_2_6
16_4_Lung_3_1870	16_4_Lung_2_6
16_4_Lung_3_1871	16_4_Lung_2_6
16_4_Lung_3_1872	16_4_Lung_2_6
16_4_Lung_3_1873	16_4_Lung_2_6
16_4_Lung_3_1874	16_4_Lung_2_6
16_4_Lung_3_1875	16_4_Lung_2_6
16_4_Lung_3_1876	16_4_Lung_2_6
16_4_Lung_3_1877	16_4_Lung_2_6
16_4_Lung_3_1878	16_4_Lung_2_6
16_4_Lung_3_1879	16_4_Lung_2_6
16_4_Lung_3_1880	16_4_Lung_2_6
16_4_Lung_3_1881	16_4_Lung_2_6
16_4_Lung_3_1882	16_4_Lung_2_6
16_4_Lung_3_1883	16_4_Lung_2_6
16_4_Lung_3_1884	16_4_Lung_2_6
16_4_Lung_3_1885	16_4_Lung_2_6
16_4_Lung_3_1886	16_4_Lung_2_6
16_4_Lung_3_1887	16_4_Lung_2_6
16_4_Lung_3_1888	16_4_Lung_2_6
16_4_Lung_3_1889	16_4_Lung_2_6
16_4_Lung_3_1890	16_4_Lung_2_7
16_4_Lung_3_1891	16_4_Lung_2_7
16_4_Lung_3_1892	16_4_Lung_2_7
16_4_Lung_3_1893	16_4_Lung_2_7
16_4_Lung_3_1894	16_4_Lung_2_7
16_4_Lung_3_1895	16_4_Lung_2_7
16_4_Lung_3_1896	16_4_Lung_2_7
16_4_Lung_3_1897	16_4_Lung_2_7
16_4_Lung_3_1898	16_4_Lung_2_7
16_4_Lung_3_1899	16_4_Lung_2_7
16_4_Lung_3_1900	16_4_Lung_2_7
16_4_Lung_3_1901	16_4_Lung_2_7
16_4_Lung_3_1902	16_4_Lung_2_7
16_4_Lung_3_1903	16_4_Lung_2_7
16_4_Lung_3_1904	16_4_Lung_2_7
16_4_Lung_3_1905	16_4_Lung_2_7
16_4_Lung_3_1906	16_4_Lung_2_7
16_4_Lung_3_1907	16_4_Lung_2_7
16_4_Lung_3_1908	16_4_Lung_2_7
16_4_Lung_3_1909	16_4_Lung_2_7
16_4_Lung_3_1910	16_4_Lung_2_7
16_4_Lung_3_1911	16_4_Lung_2_7
16_4_Lung_3_1912	16_4_Lung_2_7
16_4_Lung_3_1913	16_4_Lung_2_7
16_4_Lung_3_1914	16_4_Lung_2_7
16_4_Lung_3_1915	16_4_Lung_2_7
16_4_Lung_3_1916	16_4_Lung_2_7
16_4_Lung_3_1917	16_4_Lung_2_7
16_4_Lung_3_1918	16_4_Lung_2_7
16_4_Lung_3_1919	16_4_Lung_2_7
16_4_Lung_3_1920	16_4_Lung_2_7
16_4_Lung_3_1921	16_4_Lung_2_7
16_4_Lung_3_1922	16_4_Lung_2_7
16_4_Lung_3_1923	16_4_Lung_2_7
16_4_Lung_3_1924	16_4_Lung_2_7
16_4_Lung_3_1925	16_4_Lung_2_7
16_4_Lung_3_1926	16_4_Lung_2_7
16_4_Lung_3_1927	16_4_Lung_2_7
16_4_Lung_3_1928	16_4_Lung_2_7
16_4_Lung_3_1929	16_4_Lung_2_7
16_4_Lung_3_1930	16_4_Lung_2_7
16_4_Lung_3_1931	16_4_Lung_2_7
16_4_Lung_3_1932	16_4_Lung_2_7
16_4_Lung_3_1933	16_4_Lung_2_7
16_4_Lung_3_1934	16_4_Lung_2_7
16_4_Lung_3_1935	16_4_Lung_2_7
16_4_Lung_3_1936	16_4_Lung_2_7
16_4_Lung_3_1937	16_4_Lung_2_7
16_4_Lung_3_1938	16_4_Lung_2_7
16_4_Lung_3_1939	16_4_Lung_2_7
16_4_Lung_3_1940	16_4_Lung_2_7
16_4_Lung_3_1941	16_4_Lung_2_7
16_4_Lung_3_1942	16_4_Lung_2_7
16_4_Lung_3_1943	16_4_Lung_2_7
16_4_Lung_3_1944	16_4_Lung_2_7
16_4_Lung_3_1945	16_4_Lung_2_7
16_4_Lung_3_1946	16_4_Lung_2_7
16_4_Lung_3_1947	16_4_Lung_2_7
16_4_Lung_3_1948	16_4_Lung_2_7
16_4_Lung_3_1949	16_4_Lung_2_7
16_4_Lung_3_1950	16_4_Lung_2_7
16_4_Lung_3_1951	16_4_Lung_2_7
16_4_Lung_3_1952	16_4_Lung_2_7
16_4_Lung_3_1953	16_4_Lung_2_7
16_4_Lung_3_1954	16_4_Lung_2_7
16_4_Lung_3_1955	16_4_Lung_2_7
16_4_Lung_3_1956	16_4_Lung_2_7
16_4_Lung_3_1957	16_4_Lung_2_7
16_4_Lung_3_1958	16_4_Lung_2_7
16_4_Lung_3_1959	16_4_Lung_2_7
16_4_Lung_3_1960	16_4_Lung_2_7
16_4_Lung_3_1961	16_4_Lung_2_7
16_4_Lung_3_1962	16_4_Lung_2_7
16_4_Lung_3_1963	16_4_Lung_2_7
16_4_Lung_3_1964	16_4_Lung_2_7
16_4_Lung_3_1965	16_4_Lung_2_7
16_4_Lung_3_1966	16_4_Lung_2_7
16_4_Lung_3_1967	16_4_Lung_2_7
16_4_Lung_3_1968	16_4_Lung_2_7
16_4_Lung_3_1969	16_4_Lung_2_7
16_4_Lung_3_1970	16_4_Lung_2_7
16_4_Lung_3_1971	16_4_Lung_2_7
16_4_Lung_3_1972	16_4_Lung_2_7
16_4_Lung_3_1973	16_4_Lung_2_7
16_4_Lung_3_1974	16_4_Lung_2_7
16_4_Lung_3_1975	16_4_Lung_2_7
16_4_Lung_3_1976	16_4_Lung_2_7
16_4_Lung_3_1977	16_4_Lung_2_7
16_4_Lung_3_1978	16_4_Lung_2_7
16_4_Lung_3_1979	16_4_Lung_2_7
16_4_Lung_3_1980	16_4_Lung_2_7
16_4_Lung_3_1981	16_4_Lung_2_7
16_4_Lung_3_1982	16_4_Lung_2_7
16_4_Lung_3_1983	16_4_Lung_2_7
16_4_Lung_3_1984	16_4_Lung_2_7
16_4_Lung_3_1985	16_4_Lung_2_7
16_4_Lung_3_1986	16_4_Lung_2_7
16_4_Lung_3_1987	16_4_Lung_2_7
16_4_Lung_3_1988	16_4_Lung_2_7
16_4_Lung_3_1989	16_4_Lung_2_7
16_4_Lung_3_1990	16_4_Lung_2_7
16_4_Lung_3_1991	16_4_Lung_2_7
16_4_Lung_3_1992	16_4_Lung_2_7
16_4_Lung_3_1993	16_4_Lung_2_7
16_4_Lung_3_1994	16_4_Lung_2_7
