Gene_name	Bifidobacterium adolescentis	Bifidobacterium angulatum DSM 20098 JCM 7096	Bifidobacterium animalis	Bifidobacterium animalis subsp animalis YL2	Bifidobacterium animalis subsp. lactis BLC1	Bifidobacterium bifidum NCIMB 41171	Bifidobacterium breve	Bifidobacterium catenulatum DSM 16992 JCM 1194 LMG 11043	Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 DSM 21854	Bifidobacterium dentium ATCC27678	Bifidobacterium longum JMC1217	Bifidobacterium longum subsp. longum JCM 1217	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudolongum	Bifidobacterium thermophilum	Bifidobacterium-infantis-subsp-suis-DSM20211	Bifidobacterium-longum-infantis-subsp-infantis-ATCC15697
RY69_RS02155	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02170	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02180	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02185	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02190	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02195	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02200	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02205	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02210	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02215	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02220	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02225	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02230	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02235	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02240	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02245	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02250	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02255	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02260	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02265	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02270	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02275	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02280	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02285	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02290	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02295	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02300	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02305	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02310	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02315	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02320	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02330	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02340	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02345	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02360	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02365	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02370	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02380	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02385	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02395	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02400	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02405	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02410	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02415	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02430	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02435	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02440	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02450	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02455	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02460	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02465	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02475	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02485	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02500	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02510	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02515	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02520	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02530	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02535	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02545	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02560	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02575	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02580	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02585	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02590	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02610	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02620	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02630	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02635	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02640	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02645	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02655	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02660	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02665	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02670	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02680	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02685	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02690	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02695	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02700	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02705	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02710	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02715	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02730	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02755	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02765	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02770	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02780	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02800	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02805	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02815	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02820	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02825	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02830	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02835	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02840	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02845	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02850	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02855	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02860	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02865	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02870	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02875	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02880	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02885	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02895	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02905	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02910	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02915	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02930	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02935	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02945	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02950	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02955	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02965	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02990	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS02995	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03005	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03010	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03015	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03020	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03025	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03030	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03035	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03040	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03050	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03055	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03065	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03075	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03080	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03085	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03090	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03095	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03100	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03105	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03115	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03120	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03130	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03135	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03145	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03160	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03180	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03195	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03200	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03205	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03220	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03225	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03230	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03235	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03240	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03245	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03265	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03270	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03275	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03280	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03285	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03290	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03295	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03300	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03305	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03310	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03315	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03320	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03325	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03330	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03335	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03340	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03345	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03355	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03360	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03390	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03395	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03400	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03410	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03415	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03420	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03425	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03430	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03435	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03440	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03445	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03450	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03455	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03460	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03465	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03480	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03485	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03490	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03495	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03505	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03510	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03515	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03520	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03530	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03540	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03550	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03555	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03560	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03565	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03570	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03580	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03585	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03590	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03595	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03605	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03610	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03615	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03620	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03625	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03630	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03635	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03640	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03645	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03650	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03655	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03660	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03665	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03670	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03675	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03680	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03685	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03715	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03725	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03745	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03750	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03760	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03765	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03770	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03790	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03795	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03805	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03820	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03825	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03835	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03840	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03845	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03850	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03855	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03860	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03865	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03870	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03880	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03885	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03890	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03895	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03900	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03905	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03910	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03915	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03925	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03930	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03935	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03945	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03950	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03965	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03970	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03975	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS03980	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04010	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04015	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04020	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04025	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04030	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04035	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04040	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04045	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04050	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04055	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04060	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04065	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04070	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04075	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04080	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04085	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04095	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04100	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04110	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04125	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04130	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04155	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04165	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04170	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04180	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04185	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04190	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04195	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04200	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04205	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04215	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04220	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04230	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04235	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04240	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04250	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04255	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04260	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04265	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04270	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04275	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04280	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04285	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04290	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04295	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04300	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04305	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04310	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04315	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04320	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04325	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RY69_RS04330	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
